netspend,Crave_Cinema,Crave_Display,Crave_Outdoor,Crave_Social,Crave_TV,Crave_VOD,Delivery Awareness_Display,Delivery Awareness_Outdoor,Delivery Awareness_Partnerships,Delivery Awareness_Social,Delivery Awareness_TV,Delivery Awareness_VOD,Disruptive Value_Audio,Disruptive Value_Display,Disruptive Value_Outdoor,Disruptive Value_PPC,Disruptive Value_Social,Disruptive Value_TV,Disruptive Value_VOD,App_Audio,App_Display,App_Outdoor,App_PPC,App_Social,App_VOD,LTOs_Audio,LTOs_Display,LTOs_Outdoor,LTOs_PPC,LTOs_Social,LTOs_TV,LTOs_VOD,Lunch_Outdoor,Lunch_PPC,Lunch_Social,Lunch_TV,Lunch_VOD
"1,151,000",13272.64554,27474.13357,32824.57622,17703.32788,77839.03598,9708.170395,4107.194522,29613.61243,68292.68554,12509.36744,87379.73103,22682.53338,39282.20814,27821.92999,40091.69459,14275.17285,36320.07004,89504.84778,24209.17211,19541.84833,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95564.57861,36664.0364,45315.22429,2171.334527,27081.92391,169606.0195,26630.67069,71117.0412,14719.59393,28386.78238,118902.6472,10195.72494
"1,152,000",13272.64554,27474.13415,32824.57638,17703.32788,77839.73503,9708.170395,4107.194522,29613.61418,68292.89704,12509.36744,87379.74749,22682.53338,39282.20814,27821.92999,40091.69777,14275.17285,36320.07004,89513.71809,24209.17211,19541.85357,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95564.7541,36664.03656,45315.48797,2171.334527,27081.92391,169615.6922,26630.672,71117.5857,14719.59393,28386.78238,118902.8063,10195.72494
"1,153,000",13272.64554,27474.13473,32824.57654,17703.32788,77840.43037,9708.170395,4107.194522,29613.61591,68293.10714,12509.36744,87379.76382,22682.53338,39282.20814,27821.92999,40091.70092,14275.17285,36320.07004,89522.56195,24209.17211,19541.85876,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95564.92844,36664.03672,45315.75025,2171.334527,27081.92391,169625.3324,26630.67329,71118.12715,14719.59393,28386.78238,118902.9642,10195.72494
"1,154,000",13272.64554,27474.1353,32824.5767,17703.32788,77841.12203,9708.170395,4107.194522,29613.61763,68293.31585,12509.36744,87379.77999,22682.53338,39282.20814,27821.92999,40091.70403,14275.17285,36320.07004,89531.37944,24209.17211,19541.86391,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95565.10163,36664.03687,45316.01114,2171.334527,27081.92391,169634.9401,26630.67458,71118.66554,14719.59393,28386.78238,118903.121,10195.72494
"1,155,000",13272.64554,27474.13586,32824.57686,17703.32788,77841.81003,9708.170395,4107.194522,29613.61933,68293.52318,12509.36744,87379.79602,22682.53338,39282.20814,27821.92999,40091.70712,14275.17285,36320.07004,89540.17065,24209.17211,19541.86901,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95565.2737,36664.03703,45316.27065,2171.334527,27081.92391,169644.5155,26630.67585,71119.20092,14719.59393,28386.78238,118903.2766,10195.72494
"1,156,000",13272.64554,27474.13641,32824.57701,17703.32788,77842.49438,9708.170395,4107.194522,29613.62101,68293.72913,12509.36744,87379.81191,22682.53338,39282.20814,27821.92999,40091.71017,14275.17285,36320.07004,89548.93564,24209.17211,19541.87406,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95565.44464,36664.03718,45316.52877,2171.334527,27081.92391,169654.0588,26630.67711,71119.73328,14719.59393,28386.78238,118903.4311,10195.72494
"1,157,000",13272.64554,27474.13696,32824.57717,17703.32788,77843.1751,9708.170395,4107.194522,29613.62267,68293.93371,12509.36744,87379.82766,22682.53338,39282.20814,27821.92999,40091.7132,14275.17285,36320.07004,89557.67451,24209.17211,19541.87907,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95565.61447,36664.03733,45316.78553,2171.334527,27081.92391,169663.5699,26630.67836,71120.26266,14719.59393,28386.78238,118903.5845,10195.72494
"1,158,000",13272.64554,27474.13751,32824.57732,17703.32788,77843.85222,9708.170395,4107.194522,29613.62432,68294.13694,12509.36744,87379.84326,22682.53338,39282.20814,27821.92999,40091.71619,14275.17285,36320.07004,89566.38732,24209.17211,19541.88403,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95565.78318,36664.03748,45317.04092,2171.334527,27081.92391,169673.0491,26630.6796,71120.78906,14719.59393,28386.78238,118903.7367,10195.72494
"1,159,000",13272.64554,27474.13804,32824.57747,17703.32788,77844.52575,9708.170395,4107.194522,29613.62595,68294.33883,12509.36744,87379.85873,22682.53338,39282.20814,27821.92999,40091.71915,14275.17285,36320.07004,89575.07415,24209.17211,19541.88895,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95565.95079,36664.03763,45317.29496,2171.334527,27081.92391,169682.4965,26630.68083,71121.3125,14719.59393,28386.78238,118903.8879,10195.72494
"1,160,000",13272.64554,27474.13858,32824.57762,17703.32788,77845.19571,9708.170395,4107.194522,29613.62756,68294.53937,12509.36744,87379.87406,22682.53338,39282.20814,27821.92999,40091.72208,14275.17285,36320.07004,89583.73509,24209.17211,19541.89382,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95566.11731,36664.03777,45317.54765,2171.334527,27081.92391,169691.9121,26630.68204,71121.833,14719.59393,28386.78238,118904.0379,10195.72494
"1,161,000",13272.64554,27474.1391,32824.57776,17703.32788,77845.86213,9708.170395,4107.194522,29613.62916,68294.73859,12509.36744,87379.88925,22682.53338,39282.20814,27821.92999,40091.72498,14275.17285,36320.07004,89592.3702,24209.17211,19541.89865,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95566.28274,36664.03792,45317.799,2171.334527,27081.92391,169701.296,26630.68324,71122.35058,14719.59393,28386.78238,118904.1869,10195.72494
"1,162,000",13272.64554,27474.13962,32824.57791,17703.32788,77846.52501,9708.170395,4107.194522,29613.63074,68294.93649,12509.36744,87379.90431,22682.53338,39282.20815,27821.92999,40091.72785,14275.17285,36320.07004,89600.97957,24209.17211,19541.90344,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95566.44709,36664.03806,45318.04902,2171.334527,27081.92391,169710.6485,26630.68443,71122.86525,14719.59393,28386.78238,118904.3347,10195.72494
"1,163,000",13272.64554,27474.14013,32824.57805,17703.32788,77847.18437,9708.170395,4107.194522,29613.6323,68295.13307,12509.36744,87379.91923,22682.53338,39282.20815,27821.92999,40091.7307,14275.17285,36320.07004,89609.56328,24209.17211,19541.90818,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95566.61037,36664.0382,45318.29771,2171.334527,27081.92391,169719.9695,26630.68561,71123.37703,14719.59393,28386.78238,118904.4815,10195.72494
"1,164,000",13272.64554,27474.14064,32824.57819,17703.32788,77847.84025,9708.170395,4107.194522,29613.63385,68295.32836,12509.36744,87379.93403,22682.53338,39282.20815,27821.92999,40091.73351,14275.17285,36320.07004,89618.12139,24209.17211,19541.91288,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95566.77258,36664.03834,45318.54508,2171.334527,27081.92391,169729.2593,26630.68678,71123.88593,14719.59393,28386.78238,118904.6272,10195.72494
"1,165,000",13272.64554,27474.14114,32824.57833,17703.32788,77848.49265,9708.170395,4107.194522,29613.63539,68295.52234,12509.36744,87379.94868,22682.53338,39282.20815,27821.92999,40091.7363,14275.17285,36320.07004,89626.65398,24209.17211,19541.91754,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95566.93374,36664.03847,45318.79115,2171.334527,27081.92391,169738.5179,26630.68793,71124.39197,14719.59393,28386.78238,118904.7719,10195.72494
"1,166,000",13272.64554,27474.14164,32824.57847,17703.32788,77849.14159,9708.170395,4107.194522,29613.6369,68295.71505,12509.36744,87379.96321,22682.53338,39282.20815,27821.92999,40091.73905,14275.17285,36320.07004,89635.16114,24209.17211,19541.92216,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95567.09384,36664.03861,45319.0359,2171.334527,27081.92391,169747.7454,26630.68908,71124.89517,14719.59393,28386.78238,118904.9155,10195.72494
"1,167,000",13272.64554,27474.14213,32824.5786,17703.32788,77849.7871,9708.170395,4107.194522,29613.63841,68295.90647,12509.36744,87379.97761,22682.53338,39282.20815,27821.92999,40091.74178,14275.17285,36320.07004,89643.64294,24209.17211,19541.92673,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95567.25289,36664.03874,45319.27936,2171.334527,27081.92391,169756.9419,26630.69021,71125.39555,14719.59393,28386.78238,118905.058,10195.72494
"1,168,000",13272.64554,27474.14261,32824.57874,17703.32788,77850.42918,9708.170395,4107.194522,29613.6399,68296.09663,12509.36744,87379.99188,22682.53338,39282.20815,27821.92999,40091.74448,14275.17285,36320.07004,89652.09945,24209.17211,19541.93126,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95567.41091,36664.03888,45319.52153,2171.334527,27081.92391,169766.1076,26630.69134,71125.89311,14719.59393,28386.78238,118905.1995,10195.72494
"1,169,000",13272.64554,27474.14309,32824.57887,17703.32788,77851.06786,9708.170395,4107.194522,29613.64137,68296.28553,12509.36744,87380.00603,22682.53338,39282.20815,27821.92999,40091.74716,14275.17285,36320.07004,89660.53074,24209.17211,19541.93576,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95567.5679,36664.03901,45319.76242,2171.334527,27081.92391,169775.2425,26630.69245,71126.38787,14719.59393,28386.78238,118905.34,10195.72494
"1,170,000",13272.64554,27474.14357,32824.579,17703.32788,77851.70316,9708.170395,4107.194522,29613.64283,68296.47317,12509.36744,87380.02005,22682.53338,39282.20815,27821.92999,40091.74981,14275.17285,36320.07004,89668.9369,24209.17211,19541.94021,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95567.72386,36664.03914,45320.00203,2171.334527,27081.92391,169784.3468,26630.69355,71126.87986,14719.59393,28386.78238,118905.4794,10195.72494
"1,171,000",13272.64554,27474.14404,32824.57913,17703.32788,77852.3351,9708.170395,4107.194522,29613.64427,68296.65957,12509.36744,87380.03394,22682.53338,39282.20815,27821.92999,40091.75242,14275.17285,36320.07004,89677.318,24209.17211,19541.94462,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95567.87881,36664.03926,45320.24038,2171.334527,27081.92391,169793.4205,26630.69464,71127.36908,14719.59393,28386.78238,118905.6178,10195.72494
"1,172,000",13272.64554,27474.1445,32824.57926,17703.32788,77852.96368,9708.170395,4107.194522,29613.6457,68296.84474,12509.36744,87380.04771,22682.53338,39282.20815,27821.92999,40091.75502,14275.17285,36320.07004,89685.67411,24209.17211,19541.94899,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95568.03274,36664.03939,45320.47746,2171.334527,27081.92391,169802.4639,26630.69573,71127.85556,14719.59393,28386.78238,118905.7553,10195.72494
"1,173,000",13272.64554,27474.14496,32824.57938,17703.32788,77853.58893,9708.170395,4107.194522,29613.64711,68297.02868,12509.36744,87380.06136,22682.53338,39282.20815,27821.92999,40091.75758,14275.17285,36320.07004,89694.00531,24209.17211,19541.95332,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95568.18567,36664.03951,45320.71328,2171.334527,27081.92391,169811.4769,26630.6968,71128.3393,14719.59393,28386.78238,118905.8917,10195.72494
"1,174,000",13272.64554,27474.14541,32824.57951,17703.32788,77854.21087,9708.170395,4107.194522,29613.64851,68297.2114,12509.36744,87380.07488,22682.53338,39282.20815,27821.92999,40091.76013,14275.17285,36320.07004,89702.31167,24209.17211,19541.95762,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95568.33761,36664.03964,45320.94786,2171.334527,27081.92391,169820.4597,26630.69786,71128.82032,14719.59393,28386.78238,118906.0271,10195.72494
"1,175,000",13272.64554,27474.14586,32824.57963,17703.32788,77854.82952,9708.170395,4107.194522,29613.6499,68297.39291,12509.36744,87380.08829,22682.53338,39282.20815,27821.92999,40091.76264,14275.17285,36320.07004,89710.59327,24209.17211,19541.96187,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95568.48855,36664.03976,45321.1812,2171.334527,27081.92391,169829.4123,26630.69891,71129.29864,14719.59393,28386.78238,118906.1615,10195.72494
"1,176,000",13272.64554,27474.1463,32824.57975,17703.32788,77855.44489,9708.170395,4107.194522,29613.65127,68297.57322,12509.36744,87380.10157,22682.53338,39282.20816,27821.92999,40091.76513,14275.17285,36320.07004,89718.85017,24209.17211,19541.96609,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95568.63851,36664.03988,45321.4133,2171.334527,27081.92391,169838.335,26630.69995,71129.77427,14719.59393,28386.78238,118906.295,10195.72494
"1,177,000",13272.64554,27474.14674,32824.57987,17703.32788,77856.057,9708.170395,4107.194522,29613.65263,68297.75233,12509.36744,87380.11474,22682.53338,39282.20816,27821.92999,40091.76759,14275.17285,36320.07004,89727.08246,24209.17211,19541.97027,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95568.78749,36664.04,45321.64417,2171.334527,27081.92391,169847.2278,26630.70098,71130.24723,14719.59393,28386.78238,118906.4275,10195.72494
"1,178,000",13272.64554,27474.14717,32824.57999,17703.32788,77856.66586,9708.170395,4107.194522,29613.65397,68297.93025,12509.36744,87380.12779,22682.53338,39282.20816,27821.92999,40091.77003,14275.17285,36320.07004,89735.29021,24209.17211,19541.97441,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95568.9355,36664.04011,45321.87382,2171.334527,27081.92391,169856.0908,26630.702,71130.71753,14719.59393,28386.78238,118906.559,10195.72494
"1,179,000",13272.64554,27474.1476,32824.58011,17703.32788,77857.2715,9708.170395,4107.194522,29613.65531,68298.107,12509.36744,87380.14072,22682.53338,39282.20816,27821.92999,40091.77245,14275.17285,36320.07004,89743.47348,24209.17211,19541.97851,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95569.08255,36664.04023,45322.10226,2171.334527,27081.92391,169864.9241,26630.70301,71131.18519,14719.59393,28386.78238,118906.6895,10195.72494
"1,180,000",13272.64554,27474.14802,32824.58022,17703.32788,77857.87393,9708.170395,4107.194522,29613.65662,68298.28258,12509.36744,87380.15354,22682.53338,39282.20816,27821.92999,40091.77484,14275.17285,36320.07004,89751.63236,24209.17211,19541.98258,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95569.22863,36664.04034,45322.32949,2171.334527,27081.92391,169873.7278,26630.70401,71131.65022,14719.59393,28386.78238,118906.8191,10195.72494
"1,181,000",13272.64554,27474.14844,32824.58034,17703.32788,77858.47317,9708.170395,4107.194522,29613.65793,68298.45699,12509.36744,87380.16625,22682.53338,39282.20816,27821.92999,40091.7772,14275.17285,36320.07004,89759.76691,24209.17211,19541.98661,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95569.37377,36664.04046,45322.55551,2171.334527,27081.92391,169882.5021,26630.705,71132.11264,14719.59393,28386.78238,118906.9478,10195.72494
"1,182,000",13272.64554,27474.14886,32824.58045,17703.32788,77859.06923,9708.170395,4107.194522,29613.65922,68298.63024,12509.36744,87380.17884,22682.53338,39282.20816,27821.92999,40091.77954,14275.17285,36320.07004,89767.87722,24209.17211,19541.9906,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95569.51796,36664.04057,45322.78034,2171.334527,27081.92391,169891.247,26630.70598,71132.57246,14719.59393,28386.78238,118907.0755,10195.72494
"1,183,000",13272.64554,27474.14926,32824.58056,17703.32788,77859.66213,9708.170395,4107.194522,29613.6605,68298.80235,12509.36744,87380.19132,22682.53338,39282.20816,27821.92999,40091.78186,14275.17285,36320.07004,89775.96334,24209.17212,19541.99456,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95569.66121,36664.04068,45323.00399,2171.334527,27081.92391,169899.9626,26630.70696,71133.0297,14719.59393,28386.78238,118907.2023,10195.72494
"1,184,000",13272.64554,27474.14967,32824.58067,17703.32788,77860.25189,9708.170395,4107.194522,29613.66176,68298.97332,12509.36744,87380.20368,22682.53338,39282.20816,27821.92999,40091.78416,14275.17285,36320.07004,89784.02535,24209.17212,19541.99848,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95569.80353,36664.04079,45323.22645,2171.334527,27081.92391,169908.649,26630.70792,71133.48437,14719.59393,28386.78238,118907.3281,10195.72494
"1,185,000",13272.64554,27474.15007,32824.58078,17703.32788,77860.83853,9708.170395,4107.194522,29613.66301,68299.14315,12509.36744,87380.21594,22682.53338,39282.20816,27821.92999,40091.78643,14275.17285,36320.07004,89792.06333,24209.17212,19542.00237,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95569.94492,36664.0409,45323.44773,2171.334527,27081.92391,169917.3064,26630.70887,71133.93649,14719.59393,28386.78238,118907.4531,10195.72494
"1,186,000",13272.64554,27474.15046,32824.58089,17703.32788,77861.42206,9708.170395,4107.194522,29613.66425,68299.31186,12509.36744,87380.22809,22682.53338,39282.20816,27821.92999,40091.78867,14275.17285,36320.07004,89800.07735,24209.17212,19542.00622,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95570.08539,36664.041,45323.66785,2171.334527,27081.92391,169925.9348,26630.70982,71134.38606,14719.59393,28386.78238,118907.5771,10195.72494
"1,187,000",13272.64554,27474.15085,32824.58099,17703.32788,77862.0025,9708.170395,4107.194522,29613.66548,68299.47945,12509.36744,87380.24013,22682.53338,39282.20816,27821.92999,40091.7909,14275.17285,36320.07004,89808.06747,24209.17212,19542.01003,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95570.22494,36664.04111,45323.8868,2171.334527,27081.92391,169934.5343,26630.71076,71134.83311,14719.59393,28386.78238,118907.7002,10195.72494
"1,188,000",13272.64554,27474.15124,32824.5811,17703.32788,77862.57986,9708.170395,4107.194522,29613.6667,68299.64593,12509.36744,87380.25206,22682.53338,39282.20816,27821.92999,40091.7931,14275.17285,36320.07004,89816.03377,24209.17212,19542.01382,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95570.36359,36664.04121,45324.1046,2171.334527,27081.92391,169943.1051,26630.71168,71135.27765,14719.59393,28386.78238,118907.8224,10195.72494
"1,189,000",13272.64554,27474.15162,32824.5812,17703.32788,77863.15417,9708.170395,4107.194522,29613.6679,68299.81131,12509.36744,87380.26389,22682.53338,39282.20816,27821.92999,40091.79528,14275.17285,36320.07004,89823.97632,24209.17212,19542.01756,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95570.50133,36664.04132,45324.32124,2171.334527,27081.92391,169951.6472,26630.7126,71135.71969,14719.59393,28386.78238,118907.9438,10195.72494
"1,190,000",13272.64554,27474.152,32824.5813,17703.32788,77863.72543,9708.170395,4107.194522,29613.66909,68299.97559,12509.36744,87380.27561,22682.53338,39282.20816,27821.92999,40091.79744,14275.17285,36320.07004,89831.89519,24209.17212,19542.02128,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95570.63818,36664.04142,45324.53675,2171.334527,27081.92391,169960.1608,26630.71351,71136.15924,14719.59393,28386.78238,118908.0642,10195.72494
"1,191,000",13272.64554,27474.15237,32824.5814,17703.32788,77864.29366,9708.170395,4107.194522,29613.67027,68300.13878,12509.36744,87380.28723,22682.53338,39282.20816,27821.92999,40091.79957,14275.17285,36320.07004,89839.79045,24209.17212,19542.02496,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95570.77414,36664.04152,45324.75111,2171.334527,27081.92391,169968.6458,26630.71441,71136.59633,14719.59393,28386.78238,118908.1838,10195.72494
